Strain,Type,CBD,THC,Daytime/Nighttime,Plant Length
Orange-Haze,hybrid,0.008990572097013429,0.2351968547425374,DT,6.716652671840432
Blue-Knight,indica,0.02219689098139002,0.2183519229837587,DT,5.7257063613854555
Sugar-Cookie,hybrid,0.009000176121134148,0.23434674217531246,DT,4.820267903191328
Sweet-Harlem-Diesel,hybrid,0.009002031245781784,0.24980927513678908,DT,5.4619052993031065
Purple-Alien-Og,hybrid,0.00899347766218345,0.24055827327562324,NT,6.111189713856472
Gooberry,indica,0.01845940721930184,0.21708295734262736,NT,3.6620566641516836
Sunlight-Skunk,hybrid,0.008998678953969342,0.24879882694056007,DT,6.287962920584103
Island-Maui-Haze,sativa,0.0006345435590974765,0.22166622420160603,DT,12.973602803086566
Snowcap,hybrid,0.008989740858371762,0.26561306646350585,DT,4.15731363023115
B-Witched,hybrid,0.009004874710907565,0.25417792185988747,NT,4.454055681909267
Tangelo-Kush,hybrid,0.008998465778398598,0.25003635830216564,DT,4.473198182352809
Red-Eye-Og,indica,0.009962254467141274,0.23086230624407456,NT,6.040477918777081
Candy-Cane,indica,0.009972562613644282,0.20915192711223304,DT,6.187716790686866
Strawberry-Fields,indica,0.009985850553293336,0.19993433254097245,DT,4.109721354209305
Seattle-Blue,indica,0.028160586376871424,0.23410164790535948,NT,6.217709831606781
Biochem,indica,0.01001191698026035,0.23999493946491576,DT,5.919356490365685
Tree-Of-Life,hybrid,0.009003453496813625,0.2398498595931769,DT,5.224082458063781
Blueberry-Jack,hybrid,0.008988395007645904,0.2661891725382128,DT,6.369751061291123
Full-Moon,sativa,0.0005834724806193895,0.2490793785814327,DT,10.657053349815465
Berkeley,sativa,0.0005729038532300572,0.25504987947054425,DT,9.103639742454128
Shark-Bite,hybrid,0.009004343276126809,0.25159859984039157,DT,4.780720041600942
Big-Wreck,indica,0.009983410532434745,0.2412702187917028,NT,5.602901553638892
Proper-Pho-Shatter-H,hybrid,0.009000062008323225,0.24692384816321078,DT,4.646121462836397
Jamaican-Pearl,sativa,0.0005347673661631087,0.2698848728077319,DT,15.889650849539702
Super-Sour-Og,hybrid,0.00899643065049273,0.2515962353222102,DT,5.271132081179819
Purple-Alien-Og,hybrid,0.009002884366646856,0.2529911792390835,NT,4.633676983094169
Hardcore-Og,indica,0.010031328201407508,0.21219718490096323,DT,5.199943099628077
Alien-Bubba,indica,0.00993118150546784,0.23283587162172142,DT,5.830234006953775
Boggle-Gum,hybrid,0.00900580345601539,0.23029607892260237,NT,4.949431476199934
Kushberry,indica,0.009915717745808203,0.1951986676007658,DT,3.879485097828825
Madagascar,indica,0.009947749477335979,0.19261512056876803,DT,5.330791912348931
Reclining-Buddha,indica,0.02551008423976998,0.24612217253985236,DT,5.177547275708308
Mk-Ultra,indica,0.02355071752236952,0.24782597171458198,DT,3.843593778875174
Goji-Og,hybrid,0.008982415499255677,0.24519254355751216,DT,3.9540454222319585
Lapd,hybrid,0.008990618807673486,0.24370635175295674,NT,5.964004858309966
Sour-Grape,hybrid,0.008985853611022521,0.2453183389861089,NT,3.8848581424636652
Kalashnikova,hybrid,0.009002238835816849,0.24753906341031276,DT,4.254260921436209
Schrom,sativa,0.00040525052936222827,0.2191488553297959,DT,13.446492691137179
Root-Beer-Kush,sativa,0.0004940859744521657,0.20450488764783623,DT,7.078254623775731
Morning-Glory,hybrid,0.008993949470854046,0.2564306576465536,DT,3.489199101333406
Ice-Princess,hybrid,0.008987297956250086,0.23975087747620516,NT,7.31754831418769
Johnnys-Tonic,sativa,0.0006172842930099206,0.21571695321887902,DT,9.52368254813962
Ogre-Berry,indica,0.024048862817649282,0.20848318720450518,DT,6.574607425692386
Redwood-Kush,indica,0.0232289904776419,0.2558305863601652,DT,4.282628748461571
Yeti-Og,indica,0.018822323805493195,0.23375114629869556,DT,6.004988037094102
Ed-Rosenthal-Super-Bud,hybrid,0.009001782787425828,0.23554670229337482,DT,5.019812608592163
Key-Lime-Pie,hybrid,0.009014718157577062,0.26176832663254157,DT,5.510566413564805
Master-Jedi,indica,0.010004708834430545,0.21975380478896334,NT,4.069973188521066
Sweet-Skunk,hybrid,0.008983180922279338,0.24646380196619908,DT,6.923731879035168
The-Blintz,hybrid,0.008989795543838167,0.2573578717262338,DT,4.435887744531486
Trash,hybrid,0.009002492530554221,0.2509380883662582,NT,5.729799007195473
Apollo-13,hybrid,0.00899371653572289,0.26180033663908114,DT,4.078124561722284
Rolls-Choice,hybrid,0.009000536275117462,0.23214557520115353,NT,4.607118450110216
Slimer-Og,hybrid,0.008986931220078218,0.24077841152917753,DT,5.306783316581217
Dreamers-Glass,hybrid,0.008989239998266028,0.26436029814489986,DT,4.71267813376259
Kimbo-Kush,hybrid,0.009001486842053886,0.2490708708696837,DT,4.5580691208058175
Griz-Kush,hybrid,0.00900749692214881,0.2703532578393462,DT,4.793189400733388
Chocolate-Sap,hybrid,0.009004776342392763,0.24769577623085606,DT,5.231118597739911
Funfetti,hybrid,0.008991882817595975,0.23792623502456853,NT,4.6873638823482855
Skydog,indica,0.010002230375051397,0.23289873613850517,NT,6.383898952928942
Blissful-Wizard,hybrid,0.009009104732031942,0.2347621769940931,NT,4.314599509963314
Alpine-Star,indica,0.009995100000593334,0.19330294191208885,DT,4.741982283248369
Banana-Kush,hybrid,0.008996828529131935,0.23842018935564738,DT,3.811352751812173
Platinum-Kush,indica,0.009956761596150348,0.225839158659697,NT,5.949498915537118
Mango,indica,0.017454556831759633,0.21495820245374994,DT,5.372965391841538
Blue-Cheese,indica,0.010059538257001932,0.23573441867283715,NT,4.660213702258102
Dank-Schrader,indica,0.010018284340512032,0.22083841139044366,DT,5.505116470992722
Cherry-Sherbet,hybrid,0.009004686125504867,0.2501418817783786,DT,4.209960733155678
Somango,indica,0.031133877360940528,0.2437416304619648,DT,4.95864822869162
Johnnys-Tonic,sativa,0.0004770825945086182,0.278217830220374,DT,16.052445230945978
Bangi-Haze,sativa,0.0004162808353743509,0.3228029505720166,DT,11.612201361440949
The-Brotherhood,hybrid,0.00898596487558266,0.25282567919193194,NT,5.330089206549131
Grape-Krush,indica,0.009982608090395483,0.19769667074512845,DT,4.448040575803723
West-Coast-Dawg,indica,0.010860657346521715,0.2105025235199839,NT,4.398601585029293
Gandalf-Og,indica,0.013007821994105127,0.21834542566170337,DT,4.786810752271133
Huckleberry-Hound,hybrid,0.008996461676822071,0.2387712077363329,DT,4.515826085989887
Durban-Cookies,sativa,0.0005785293814020158,0.265628291003389,DT,10.695816517212
Haze-Berry,sativa,0.00047223652620247277,0.2682199425540766,NT,13.107336826118424
Northernberry,indica,0.010058507576428889,0.2181124212751995,DT,4.770293913200352
Sweet-Baby-Jane,indica,0.010011950081756276,0.262022350054147,DT,6.2842363322160635
La-Sunshine,hybrid,0.008994654444772824,0.25092850358524127,NT,4.7530786202696
White-Urkle,hybrid,0.009002557409509246,0.26205172615444833,DT,5.763777402325812
Tango-Kush,hybrid,0.008996021052213735,0.24661998652283743,NT,6.123846153049479
Everlast,indica,0.0099872539504895,0.22466628957478096,DT,4.141394273528769
Biochem,indica,0.02222113883720005,0.2584474769933173,DT,6.692342949829009
C3,hybrid,0.008973829625477608,0.2397572596129847,DT,6.257925740849082
Og-Tonic,hybrid,0.008987361319166722,0.23724274363570713,DT,4.295555275660945
Hawaiian-Dream,sativa,0.0004968315603719152,0.31394732218658455,NT,13.896568393985017
Skunk-47,indica,0.009965597983324453,0.2017369645330283,NT,4.768690280564438
Og-Tonic,hybrid,0.008979129352578191,0.2503381527341816,NT,3.228534863894745
Huckleberry-Hound,hybrid,0.009002332869626326,0.253586915367484,DT,6.252990378743089
La-Confidential,indica,0.01004350108527446,0.22955233151409118,DT,4.323996284455411
Jacks-Dream,hybrid,0.009010342003289281,0.25426075124668707,DT,5.552602122068371
Super-Cheese,indica,0.009904288361633935,0.19783267695948062,DT,6.810168244537613
Tangerine-Dream,hybrid,0.009002564645828035,0.2441276982554424,DT,2.350084031684124
Orange-Wreck,sativa,0.000612044593783579,0.34020992585114923,DT,16.513916650387443
Ill-Og,indica,0.010027435818386339,0.1982266479170503,DT,3.958632289078439
Satellite-Og,indica,0.009987009972455604,0.20571267545112476,DT,5.534943219940136
Damnesia,hybrid,0.008989770124831547,0.26883091887246297,NT,5.177872185805302
La-Kush,hybrid,0.008988322277783803,0.25714597508015546,DT,3.0771847577287916
Hades-Haze,indica,0.009943157650789512,0.2288423512482123,DT,6.427213997693537
Presidential-Og,indica,0.010023345277973994,0.25715634276980104,DT,3.3812349545046363
Madzilla,indica,0.010017334188814847,0.23156816367309718,NT,5.696374717414715
Afgoo,indica,0.009977215755121201,0.20958289727091678,DT,3.5113237358836136
Cinex,sativa,0.00047953243321044724,0.2454137242189394,DT,16.22134325120804
Mendo-Afgoo,indica,0.009976553388598684,0.21156880805645373,DT,5.081435724932585
Berry-Larry,hybrid,0.008984794544990932,0.24725617665290517,DT,4.478641534284449
Lazy-Train,hybrid,0.008986354684319714,0.2511034975136956,DT,3.8691128891485405
Blueberry-Yum-Yum,hybrid,0.00898881772656298,0.25411895584567146,NT,5.847079346498276
Sleeskunk,sativa,0.000497662487648201,0.21922506519608154,DT,18.593119809090457
Chocolate-Og,indica,0.009916417351871846,0.18449586211306418,DT,5.600975888334721
Double-Diesel,sativa,0.0005707874297969779,0.25934236667129446,NT,10.563573855640154
Marleys-Collie,hybrid,0.008992754711068678,0.24638955518327524,DT,7.287341648899041
Peppermint-Cookies,hybrid,0.009007718369516646,0.24455966328822032,DT,5.91673842714505
Cbd-Mango-Haze,sativa,0.000574579260461422,0.3254022926360507,DT,13.354270407803677
Blue-Heron,hybrid,0.009009260937813676,0.2552570800001609,NT,4.599086177199259
Jimi-Hendrix,hybrid,0.009002044246320524,0.25481946478381173,DT,5.080353439166528
Pandoras-Box,sativa,0.0005789994938080362,0.3158361262022973,NT,10.70037119655238
Gods-Gift,indica,0.009920810687373528,0.2210053510110388,NT,5.354323964003413
Green-Door-Kush,hybrid,0.008995051358971589,0.24935040135070988,NT,4.480310201586366
Og-La-Affie,indica,0.018255504534719885,0.23772575624840972,DT,5.8775291733009025
Wonka-S-Bubbilicious,hybrid,0.008991690845724157,0.25206094312681354,DT,5.713590387163096
The-Sister,indica,0.015365641083663069,0.23296645195317928,DT,4.292250026938625
The-Gift,hybrid,0.009003287732135904,0.26278258458606246,DT,3.2840981932744606
Skywalker-Alien,hybrid,0.00899799515938399,0.25260180491936407,DT,5.450591946574375
Dogwalker-Og,hybrid,0.009008826861045592,0.23462215512134857,DT,4.620614454209591
Mercury-Og,indica,0.010008775310277634,0.2329476626438591,DT,5.036848469444562
Captains-Cake,hybrid,0.009014322130256557,0.26140276761864173,DT,2.7256533496995132
Purple-Candy,indica,0.009985936106731073,0.2098488360052931,DT,3.676500672659748
Green-Hornet,hybrid,0.008997300343516285,0.25451673389011725,DT,4.925891464610475
Dreamers-Glass,hybrid,0.008992014271276669,0.24106796506541017,NT,4.529810059387034
Pluto-Kush,indica,0.021227396566420486,0.20828416248417359,NT,5.340101375275782
Blue-Zombie,indica,0.010025555815396521,0.18440617507843957,NT,4.488447087370608
Jenni,sativa,0.0003691296800280715,0.31046295400355073,DT,6.010794589008367
Lemonhead-Og,hybrid,0.009000188588979064,0.2467487287487322,DT,6.299148990109257
Critical-Mass,indica,0.01003366663885945,0.22790532699146623,DT,6.904884023138264
Blue-Wreck,hybrid,0.008980602275942022,0.243580716308338,DT,7.483801857217922
Anesthesia,indica,0.009932448658554877,0.17558773509626702,DT,4.9540497889910196
B4,hybrid,0.009007147051203819,0.23292630539669787,DT,2.771395620738344
Shurman-7,hybrid,0.008999436494258184,0.23496130709579255,DT,6.58312417195675
Zamaldelica,sativa,0.00047769638756587626,0.31210610442275605,DT,11.851674685041443
Cbd-Kush,hybrid,0.009007976176031716,0.25781787361784136,DT,5.994822336939842
Lemon-Kush,hybrid,0.00899574643703247,0.25628633982786186,DT,5.090750925323303
Hellfire-Og,hybrid,0.009002306563719965,0.26276841664480477,DT,5.185728389364911
Four-Cups,hybrid,0.008997601706967508,0.2608093966641965,DT,5.200293416434221
Island-Haze,sativa,0.0004939818341772496,0.29739456765425826,DT,16.926700845517363
Darth-Vader-Og,indica,0.009957903542175794,0.2094288962413976,DT,3.7389115906257038
Permafrost,hybrid,0.009000891761349234,0.2561137680871399,DT,3.013570186782685
Martian-Mean-Green,hybrid,0.008995502111202975,0.24334379947815216,DT,5.709168338465013
Sour-Willie,sativa,0.0005906549126755359,0.28229562915336914,DT,13.400076607561832
Candy-Jack,sativa,0.0005399951762920612,0.24944771541502106,DT,15.218402111916433
Sweet-Kush,hybrid,0.009003417730089471,0.24662397374732645,DT,5.131093865486736
X-Tra-Chz,hybrid,0.009012969664306234,0.2663794578286801,DT,3.8262398312260126
Agent-Orange,hybrid,0.008997459209947191,0.26646457918919814,DT,5.065965476956392
Emperor-Cookie-Dough,hybrid,0.008999698255910717,0.25895798011320315,DT,5.410926381539234
Queens-Panties,hybrid,0.009004662044799373,0.26302789646296204,NT,5.951161762800218
Cello-Sweet-Og,hybrid,0.009001191341960342,0.2461085051710866,NT,5.057981184595416
Black-Jack,hybrid,0.00899763617193168,0.2636668983809052,DT,5.497614157239066
Og-Cheese,hybrid,0.009015403671905352,0.2470044656324997,DT,5.274115552657526
Chocolate-Chunk,indica,0.009986534605726313,0.21725010406605602,DT,4.428804549585213
White-Og,indica,0.010003921283252924,0.21812290809257479,DT,5.343639432015619
Cream-Caramel,indica,0.009991482188754394,0.2189649365753198,DT,4.093920494748467
Mothers-Finest,sativa,0.0005696797063337328,0.28707184676206304,DT,4.872868444602502
Whiteout,hybrid,0.009002078910662327,0.25019031913859857,DT,6.145032126103171
The-One,hybrid,0.009007652228462216,0.2374607354924031,DT,6.03180207569027
Blue-Bastard,indica,0.023778504267142765,0.19104435038178355,NT,5.931210221651126
Purple-Princess,hybrid,0.009010608129358494,0.25241244176013955,NT,6.514211249738475
Hawaiian-Diesel,sativa,0.00044651407583334586,0.4383799611045863,DT,10.070640125340924
Orange-Cookies,hybrid,0.009006208221947734,0.2327965509361252,DT,4.149946536688885
Bloos-Kloos,indica,0.010085739897870311,0.19261888141915462,NT,6.930352477316088
Snow-Mountain,indica,0.010017953856296542,0.21043474514944915,NT,3.707561305352348
Wild-Thailand,sativa,0.00044353348781158455,0.24949455051839523,DT,10.175317585174316
White-Walrus,hybrid,0.009015106691016106,0.2629789784454846,DT,5.146474411158142
Sumo-Og-Kush,indica,0.010030198050504195,0.2324212536821694,DT,5.6412085101881475
Godberry,indica,0.01000849301918351,0.21035592337286513,DT,5.419397139010698
Love-Potion,sativa,0.00037470405225125954,0.3078527805900084,DT,10.93355683014198
Sweet-Lafayette,indica,0.010081827147823985,0.21128934362502327,DT,4.426875925591233
Marleys-Collie,hybrid,0.008994666819568708,0.2608347618557377,DT,6.6075376007114
Godfather-Purple-Kush,indica,0.009970929697621606,0.23705070644308127,DT,4.887869762178965
Guava-Kush,hybrid,0.008998872647398305,0.23975316831504417,DT,4.114578672672085
A-Dub,hybrid,0.009006752985481464,0.24983050928195766,DT,4.404937862163389
Uw,indica,0.010028074220566265,0.22874914467756174,DT,6.332050164133161
Godzilla-Glue,hybrid,0.009008116238588423,0.23801930218604464,DT,4.9117213011475265
Purple-Passion,indica,0.02203708262730848,0.19806999061872183,DT,5.287402522014458
Alpine-Blue,hybrid,0.00899901946049684,0.23815449187336693,DT,5.30933582857463
Sugar-Punch,hybrid,0.008986995895258558,0.265099031210991,DT,5.734013449616722
Kimbo-Kush,hybrid,0.009015000061072009,0.2448909436100658,DT,4.383931149910055
Afghan-Hawaiian,indica,0.010009520496185429,0.21370650646712488,DT,5.9070310113379865
Lemon-Jack,sativa,0.0006030013900594757,0.3083461258914624,DT,5.9987595669831695
Mk-Ultra,indica,0.014231440770637125,0.20777445224473579,DT,5.909280690930894
Ladyburn-1974,hybrid,0.008982517375744745,0.24526714585961984,DT,4.512285561383701
Phantom-Arrow,indica,0.022640918715638298,0.22424086094153733,DT,3.9409911128307415
Flowers-For-Algernon,hybrid,0.00899007135495165,0.25251011632826303,DT,4.468233024651309
Super-Sour-Skunk,hybrid,0.008995587709052528,0.24452357377348363,DT,4.667505475074861
Afghani-Cbd,indica,0.010058501130325082,0.20752932148464126,NT,4.972539727877308
Galactic-Jack,sativa,0.0005184403243070182,0.2846293456670854,DT,11.63151113072047
Concord-Grape-Blockhead,hybrid,0.008996095835101034,0.2690958802134757,DT,6.180583590507117
Timewreck,sativa,0.0004958245497279444,0.28976775204137184,NT,12.421440786498545
Project-Blue-Book,hybrid,0.008980587962816197,0.23032372200400716,DT,5.352450921070371
Starfighter,hybrid,0.008998324602807467,0.2442262720123763,DT,4.395515155232075
501St-Og,hybrid,0.009001074390993302,0.24513495405375432,DT,4.512145724909637
Dawgfather-Og,hybrid,0.008989566392300464,0.24066950183223454,DT,5.149957737855057
Honey-Boo-Boo,indica,0.009902131151025471,0.25111974701209244,DT,6.128853722001
Black-Domina,indica,0.010013301006916109,0.20945828171811048,DT,5.98955749494548
Afghan-Haze,hybrid,0.009002138144875377,0.24396803008109358,DT,6.78943279594321
Tora-Bora,indica,0.0159460587891219,0.2505392893108752,NT,4.820998116509164
Sierra-Mist,hybrid,0.008998287190896365,0.23358678036733888,DT,6.0109676690890925
Afghooey,indica,0.020028189307807916,0.19292162127025508,DT,3.6075335422356
Pearl-Scout-Cookies,hybrid,0.008991352077191279,0.26134242565757476,NT,3.9283431101468977
Sour-Amnesia,sativa,0.00048200409391118435,0.2904191780595471,DT,8.494309240321535
Django,sativa,0.00035445753154676025,0.24040508894043,DT,3.86610784250286
Huckleberry-Hound,hybrid,0.008990243771982827,0.2509576454517184,DT,3.9343603444071067
Odyssey,hybrid,0.009006919672355231,0.23130195796754716,DT,5.4784495066702
K1,hybrid,0.009006488117784752,0.2472538096902647,DT,5.26625815043485
Amethyst,hybrid,0.008995326635313737,0.24715761412513784,DT,5.788191180963979
Og-Shark,hybrid,0.008994390812646302,0.22705542705301368,DT,4.442615979483402
Afcrack,hybrid,0.009006983973597777,0.23863620119448772,DT,4.400700496691664
Sour-Cream,hybrid,0.008990144376850806,0.23505007426647415,DT,4.944653871706088
Air-Jordan-Og,indica,0.017716502802256822,0.2054572322513176,DT,6.167481696917108
Citrus-Sap,hybrid,0.008992386762090304,0.2436121057379091,DT,4.883809915301961
Dougs-Varin,sativa,0.00032778452753339795,0.2864196384802893,DT,15.750719084936879
Purple-Widow,hybrid,0.009002845786482241,0.246420565542258,DT,3.9915984562045734
Jane-Doe,hybrid,0.00900953092701818,0.23470403260783532,DT,4.717680750930719
Whiteout,hybrid,0.009004593602513718,0.25244336526524586,NT,6.134491763604971
